title,company,location,remote_or_onsite,job_type,link
Senior Operations Research Engineer,Hungryroot,"Remote in New York, NY",Remote,Full-time,https://www.indeed.com/rc/clk?jk=73af83ee0546780f&bb=4dJ2KuzL8KSIm84KjX9hpbtm7oT78jpGG1dFKifL_ujn1WAFBMZJqks7htJ4Zil2_tCl7C-RaEWIib7pxI5UHa3Qz_ax_1OAa1Fp4FCafR0_EbeSWTPdZv2Zc8VFZIhIzW9waEOHNBA%3D&xkcb=SoDP67M3vh1cXX2oAx0MbzkdCdPP&fccid=84ac624927a726f7&vjs=3
Prototype Engineer,Zoox,"Foster City, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9b0da8e661093fed&bb=4dJ2KuzL8KSIm84KjX9hpUnFh80JxB-t0iF-b6qie4Jq9nKR3TBlKgepgCfe8Z_9Ef2qt_ECiDqjQTX3OOiDLPF0i6ZqpGnhq9BiHYknMcFOeIsN2GMYLDAvUmv_XQDuXQZ7hmy4i8U%3D&xkcb=SoAm67M3vh1cXX2oAx0DbzkdCdPP&fccid=44f9aa469b1c1a0c&vjs=3
Lead Python Engineer/Architect - SVP - NEW YORK,Information Technology Senior Management Forum,"New York, NY",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=510c522033c6d52c&bb=4dJ2KuzL8KSIm84KjX9hpY3mvpA3pWFLdxYeLosEuczzdekLDySzmiqApSNKvDSpPIl2ry82hYFwvUYvm5BuEQOXr0Cdia-k8m5fQ8MvWViQZ2wY--eUeJywQzLSXWOqMwfbhCloA50%3D&xkcb=SoCS67M3vh1cXX2oAx0CbzkdCdPP&fccid=a775432d3ca106f5&vjs=3
"Staff Software Engineer, Consumer Health Systems",Verily,"Boston, MA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=07e4b7efd443464d&bb=4dJ2KuzL8KSIm84KjX9hpUwQDFa4kiwknjRwDbe5UkGQ_QhPQCmrABXjJ9mCBjBMoDd1shhqT68sl3n4T6wVSEAiijm7eteN48CwC43b4lf2l_X_dVUk1BDGjVWB0WADvmhCN6epW7A%3D&xkcb=SoAP67M3vh1cXX2oAx0BbzkdCdPP&fccid=476d93416db83bc2&vjs=3
AI Backend Software Engineer,Apple,"Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0e99dcb42687f858&bb=4dJ2KuzL8KSIm84KjX9hpdNoHtq_3b-JXctmz8cJ77EiP3vr4YZ4Lw3yKl6yVBPKWqjnhf2s2owNNMWm00_5JBWUjxo308e7pED9Ke55ouHh3Y5S_VCWn5qNP775uEuGhzhEVnZHSiM%3D&xkcb=SoC767M3vh1cXX2oAx0AbzkdCdPP&fccid=c1099851e9794854&vjs=3
Senior Sofware Engineer,Microsoft,"Redmond, WA 98052 
(Overlake area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6aeb9f1a19b901f0&bb=4dJ2KuzL8KSIm84KjX9hpZ4qln7vdmw7UT8DrsrBjW1YB6wLSo7jXFHdAHSzk7zJ59KfE-Nhv4AUz3PBBczqqPU5DsxpV6kpgy-F8AuE7EZEVpjKPUZir55kblMxUdPT&xkcb=SoA167M3vh1cXX2oAx0HbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
"Machine Learning Engineer, Recommendations - USDS",TikTok,"Hybrid work in San Jose, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=081961f3f6feace4&bb=4dJ2KuzL8KSIm84KjX9hpZAtbVr4S2T_Nd_m6QSI_tpB8exGa2QlxsFmS7y-YMyJEr1SUoJ58fPn1aXDZLVyzcifObj1ekXadMZUF3nFwoQvgE_uh4lKhBOLS6XD6bEXyXyl8i-Xx8c%3D&xkcb=SoCB67M3vh1cXX2oAx0GbzkdCdPP&fccid=caed318a9335aac0&vjs=3
"Senior Software Engineer, Middleware",Nuro,"Mountain View, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=062d2d7f052b40aa&bb=4dJ2KuzL8KSIm84KjX9hpcdKUj0CLfJRQFrl4Vm-0NmxQp18-xfmm9O8cJ5klXBO7yvcieG0f_vKmz74jGJJ-HoW3t3Iw5wgvstqqrEfIkIOheOG_w2c2vGF70OwITRcHGKWPD0BufY%3D&xkcb=SoAc67M3vh1cXX2oAx0FbzkdCdPP&fccid=54ce3d70172499ca&vjs=3
Forward Deployed Software Engineer - US Government,Palantir Technologies,"New York, NY 10011 
(Flatiron area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=301a2614aafb7e60&bb=oAuWvHTP7dHflY20zsulLoEs9PXfd-BwzUIJ9y47Mc_w2Kdg_119ppxuNVQLGbXUhLkp2NSt97IcgmVtrayJx_e_m2hsMErZQWxe_O2sa-bJQrna_CYLWopsWRjGBOAcI5nYkB4kLo8%3D&xkcb=SoB267M3vh1bW7wpSJ0LbzkdCdPP&fccid=c47ef3947291e221&vjs=3
Senior Python Architect and Tech Lead,Six Feet Up Inc.,"Windermere, FL",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=04b4cacbb73eb340&bb=oAuWvHTP7dHflY20zsulLhjgQIP9WKqb1AdtYOc8bd8bpnDo4jtaef-1frZGvUkoJ9jAqiUyxI6g01Ds4nRXMXBED0dwg1tdtZYYv47gp7dei2GAVOhsZZ8eP9uFejdgGVk3f1vwl3w%3D&xkcb=SoDC67M3vh1bW7wpSJ0KbzkdCdPP&fccid=e3d7a1ba21a69c52&vjs=3
Sr Software Engineer,Voloridge,"Jupiter, FL 33477",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c93a24289cdf44bf&bb=oAuWvHTP7dHflY20zsulLiHNHiiwAsp2HqDQPQ3W6FKLTRFYN6qAPaP5C8Iv9mUVXcX5syZRuc5yg6bbwkYKU6OqPisGSzRkrqTYBpnkyt90T2mmrXzNwjnfhh0cCMy9A1hBHs6GaV8%3D&xkcb=SoBf67M3vh1bW7wpSJ0JbzkdCdPP&fccid=c178d08f8c57099b&vjs=3
Python Developer,Accenture Federal Services,"Chantilly, VA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=3a92c50d8581bd72&bb=oAuWvHTP7dHflY20zsulLi-lKL5xxnd_-TmolUz3eiV1kLo2hjGfyzPYuGIskj713ccIDqQFHuPrQ7cKMR8_p71X3i6p_NbdT6avBLxXRckN1OSQsdfqTY_JxUiUp8wctg2lSOZl3EY%3D&xkcb=SoDr67M3vh1bW7wpSJ0IbzkdCdPP&fccid=7ced709f7e16152c&vjs=3
Senior Backend Engineer - Distributed Systems,Verkada,"San Mateo, CA 94401 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=cceae5c9227bfee5&bb=oAuWvHTP7dHflY20zsulLhO0kPxMW32ZcGslUkiZWo9iLEMLFI3dzr8C8jScQDm05ya0-k54QOqn6UWoW8LrnwN96SLoKMp_AA8atLUaIHpklgrWCD2YbjkI_3FrX3Hlf_jBkbyYef4%3D&xkcb=SoBl67M3vh1bW7wpSJ0PbzkdCdPP&fccid=17b2ec97e4ece7cf&vjs=3
Silicon Digital Design Engineer IV,Ascendion,"Redmond, WA 98052 
(Rose Hill area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1ed79bcac61b9544&bb=oAuWvHTP7dHflY20zsulLpw03n5Ugc2BIxY-ARA9lrr4ZBwGqAmbhlndnldZPTUD4wPs6g_FbLsniWdwVmVzcCKQrbojrISNSYrkpKJR_VTswIxbZWB36dDl0Nj1WNpQeXnyrt61WeY%3D&xkcb=SoDR67M3vh1bW7wpSJ0ObzkdCdPP&fccid=901337852c4e0e82&vjs=3
"Senior Software Engineer, Observability",Box,"Hybrid work in Redwood City, CA 94061",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ee40fabab1b0d0f3&bb=oAuWvHTP7dHflY20zsulLsiFdoxr9d7FT9BDXTPjjUodF2og9gcnZsdQE_31ukXs7dbux7Q6IzP9QsMCmh2-quyp9wzhuVi5MSYyCHFpeKjUN8LEwh1syeGlQMx-OWxST382DD_aCX0%3D&xkcb=SoBM67M3vh1bW7wpSJ0NbzkdCdPP&fccid=3b768bad00fab6a6&vjs=3
"Sr. Engineer, Software Validation",Lucid Motors,"Newark, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=4624539e39f295a5&bb=oAuWvHTP7dHflY20zsulLhoIAaQ4t-iOlxCEqt7JyqMKIpJJs7QwSqGcDkH1IAZrAG63X7He1Y_hCgaUbzIPk5zn3Vy07QqMG3S4-1m00H_xNXa9nt2YcBxcp0JFCp_SHHDjUj0ywHE%3D&xkcb=SoD467M3vh1bW7wpSJ0MbzkdCdPP&fccid=16a37eddfee06e0f&vjs=3
Software Engineer - Apple Vision Pro,Apple,"Los Angeles, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=d12569fb1679738c&bb=oAuWvHTP7dHflY20zsulLk8yOxhdAI9EglFeAUQrd7WwLlCFPGQiXEX2wMVVbJj0wCSCPkjzIbaRHQhJ8RT-EjZ5NVDEdkAKmtw2mMmYB3souNRwxb1eD6Qypnw_rpcKS1D6LHeyPd4%3D&xkcb=SoAR67M3vh1bW7wpSJ0DbzkdCdPP&fccid=c1099851e9794854&vjs=3
Machine Learning Software Engineer (SMTS),Advanced Micro Devices,"Hybrid work in Santa Clara, CA 95054",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=296cf01ac3a3c142&bb=oAuWvHTP7dHflY20zsulLqPkqFVBxCA39pfO8kuHkq6_b2GfeBHz4iaZ-GKZqnhPqRGd5WpqgOYkoLGPyaJH68C7A3K9bFIB7nQbkfLKaex6FW0Mss5FxDXFgzphFSldk95QHC2p47c%3D&xkcb=SoCl67M3vh1bW7wpSJ0CbzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
Senior Software R&D Engineer,Synopsys,"Sunnyvale, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=21d9823279315cd3&bb=oAuWvHTP7dHflY20zsulLhO0kPxMW32ZqfYACzQJZZKoaGR0_L1GLaGNAKZIJK-O92OncUX1P4kVJBea4rxyPCHPB46y2mv0Dj93Dztc4PHJZq9bbKP4kqyKQ_cXKmXMLvFyPibRX8Y%3D&xkcb=SoA467M3vh1bW7wpSJ0BbzkdCdPP&fccid=6ce9eba87609c3e9&vjs=3
Lead Python Engineer,Lab49,"New York, NY",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=02c792948ccaa10a&bb=oAuWvHTP7dHflY20zsulLhCy9XL4bYSxx_r4c8sY5eW1RH5O3oGSjpTCoRIgcOCMKExHhh_MZkV4ppYQYWpfdDmkK4RMLrHSDMV_xXgz83lza7Xux3GDs4boJq8SQFUg4vxkFn-OL1U%3D&xkcb=SoCM67M3vh1bW7wpSJ0AbzkdCdPP&fccid=7104806cbec6856c&vjs=3
Analytics Engineer,DoorDash,"San Francisco, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=75190d60d60559a3&bb=oAuWvHTP7dHflY20zsulLhTrJBVH0feyu12XodF11koaOin6hCxfZw3df9DX3s3QsIjTP6RRid202LK7RpBdL5T3J0iPlYerktJ762MzVC5CCiMyAYaaP9NLRhwqh-qYZcPbjYOc7HU%3D&xkcb=SoAC67M3vh1bW7wpSJ0HbzkdCdPP&fccid=efd005a3cb57805b&vjs=3
Senior Software Engineer - Feeds AMER,Bloomberg,"New York, NY 10261",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=716adc3f3bd41596&bb=oAuWvHTP7dHflY20zsulLiNh-MXZ25tqVdLcJ1vENxLkZOrEt0VurEeQ7dwR2J2ayMTNlk7ZjYDUVhPv3BC75ei_o4xoONdK-9N8tD6DIbd0i2z2eGJpmLXZU4Ptx51u&xkcb=SoC267M3vh1bW7wpSJ0GbzkdCdPP&fccid=f770da67b3b51c62&vjs=3
"Software Engineer, Tools & Frameworks",Apple,"Cupertino, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9726aa4f1b94a4f9&bb=oAuWvHTP7dHflY20zsulLgRb-PuX6gFj5JJNAvEKcIOGI48W5l127Rgx27dDWC7cJJDn-jvVdFtrZ4HD12P8wer_36WcgvJm5JhJ1uxmHXhmH1PV43P23xsIXSw6yBVyHU4AlTOSLKg%3D&xkcb=SoAr67M3vh1bW7wpSJ0FbzkdCdPP&fccid=c1099851e9794854&vjs=3
Senior Software Development Engineer,Keysight Technologies,"Calabasas, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8fb714bea50d2091&bb=LIv8tCbwspBImguc1_1ZYq0sVH_9uiamAe2GcO8sdj9V0QUtGcubH7x6YhSRdtZ4LG3pfdmm10Ofc40fl8KK6D7HmJzMk1mH2jW-tWwjKw_1tCM4Nw0dhy61yw4gov7v9uXazR3UD3M%3D&xkcb=SoA967M3vh1aoqxM3p0LbzkdCdPP&fccid=d072500b76ca23c2&vjs=3
Staff Software Engineer - Backend,Archer Aviation,"San Jose, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=d024ab60da368e8c&bb=LIv8tCbwspBImguc1_1ZYql7c1dKjBEAtlGgWFMhZ_QBPh1IvcHm2vN1P2aBs83OREsCCSL890L3lg-HlOiJmDhxXogrLpTjoctdtHk8RPddGG3PZyuS6QeNdq7q2uq_JaMTnDGCI1s%3D&xkcb=SoCJ67M3vh1aoqxM3p0KbzkdCdPP&fccid=9211c2eddb0cd96f&vjs=3
Senior Software Engineer - Full Stack (TS/SCI),Maxar Technologies,"Millersville, MD 21108",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1fa010b953f7e4de&bb=LIv8tCbwspBImguc1_1ZYlK0hxPKS5ojxwI8EX1JTpED_iOyjJ3nWvdXCz8wjHFPTeufmKjQD0qszgTM1gUPMUWDx4wgWNvchZFvEocRVzEUprdlHjB2L_RbvfDFsvhJLPX_28IEVrY%3D&xkcb=SoAU67M3vh1aoqxM3p0JbzkdCdPP&fccid=9f02eee31b134261&vjs=3
Senior Principal Design Verification Engineer,Marvell,"Westborough, MA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2c413060c04c4746&bb=LIv8tCbwspBImguc1_1ZYhl-ykwoQNdaNsCNT7OFrYZrUA9_N_kfmF9GGl-Y6wZVfnMycpn1dtRq1XSWBsBiuYHHUxSJ9A_SUerJw32eoe08FD27yzd5umgGvPvb3t_x&xkcb=SoCg67M3vh1aoqxM3p0IbzkdCdPP&fccid=db037f7557a1966e&vjs=3
Machine Learning Engineer,Adobe,"San Jose, CA 95110 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c596c70c223198ec&bb=LIv8tCbwspBImguc1_1ZYnqq2pSuI7GgwCP-m1mT1LI8v8DRTAVqqLhn-2VY0sKY9hFgTXDHeVL_nhLPp-WRfoE85fXRJcsxa67MgV7Dt8BuEwExcuvx7ccFAFWpQW_9&xkcb=SoAu67M3vh1aoqxM3p0PbzkdCdPP&fccid=f89deb5a97c7738a&vjs=3
Senior Software Engineer,Hearst Media Services,"New York, NY 10019 
(Hell's Kitchen area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=798ae4556c9dfbeb&bb=LIv8tCbwspBImguc1_1ZYhTJpzCXVvBW1PpqB3rRYJM4pvh1a4O-C6fwSmFvm_ufnbVpJs_VNRwH9M-KJs8eBrKTlDgVtNXUAax0A0lh995JkrYSdwj4g4zdpHFZlDOJPbQ1pRz4GvM%3D&xkcb=SoCa67M3vh1aoqxM3p0ObzkdCdPP&fccid=fbdd0b7e6ecfe4ce&vjs=3
Senior Embedded Software Engineer,"Viasat, Inc.","Marlborough, MA 01752 
(Glenbrook area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=620b6a2bfcbee1f6&bb=LIv8tCbwspBImguc1_1ZYvxee2lqwsCjH6-_TDdtNvj1kdssTqhvGMKhcbHFy6z0sVnBfYPCSJ48h_NuzqzrZefevJ5_bb03wIvwhaTc0fGieUHOLWDKtc-xTw6VGJSBvefYlC64ie4%3D&xkcb=SoAH67M3vh1aoqxM3p0NbzkdCdPP&fccid=8b219f1987ef65ea&vjs=3
Senior Python SDR Software Engineer,Leidos,"Fort Meade, MD",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=5b3e214f1d40554f&bb=LIv8tCbwspBImguc1_1ZYtBrUbFb5oYv9VN8fkzf0kwS0kZIta6SBp17XFfNzRrueBZEcVpPiKTCLO41kaiIF262kJJtBulcvOWlqnDU-ktXcFK1PebnM4MSvIwn4Zvoylku98jsqjc%3D&xkcb=SoCz67M3vh1aoqxM3p0MbzkdCdPP&fccid=8765a4045377753a&vjs=3
"Software Engineer (Java), Analyst","MUFG Bank, Ltd.","Hybrid work in Tampa, FL 33607",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ccb4cb4f2109c204&bb=LIv8tCbwspBImguc1_1ZYsIPuyMMrKg9aDk3xzir6UHhKaIxxUV1M1pg250P6i3tKxmSVHz_7Sl9gBW9T97BrGgVSPr0sTIItdZvfWilye2eTqp4s7j8Uf2PSerNtWdMrZX8JLQn5KhRaCO9YbpHvg%3D%3D&xkcb=SoBa67M3vh1aoqxM3p0DbzkdCdPP&fccid=3b98171e4a0fd997&vjs=3
Programmer/Analyst (Research Software Engineer) - Slomka Lab - Artificial Intelligence in Medicine (AIM) Program,Marina Del Rey Hospital,"Los Angeles, CA 90048",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=011e03fb2b1ec3c2&bb=LIv8tCbwspBImguc1_1ZYtFL4ON1JGTmjRGpZkXvv6TsCKHM54cOiNdFo7x7awYN2c3rs7cAz5z8ki2yqEhcr56zTgq3mKnJpNMrS0N1v5jlK2530hUv_lEFE_OmRlcIPjXFpKlQimc%3D&xkcb=SoDu67M3vh1aoqxM3p0CbzkdCdPP&fccid=22d99361dca0507f&vjs=3
Senior Python Developer,Freedom Technology Solutions Group,"Annapolis Junction, MD",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=b9dabc18a1cafe28&bb=LIv8tCbwspBImguc1_1ZYp8BkLCXvD2EcnsHldBU60C7a7cCJRA2TNVm_uCoKd5PvArYeg7aA0oz_KgBApOxVtpAWQa67rvS9D_1qUDz-i8-E4k2u400_YNYXZgDo1YWx5IV0zqlDYg%3D&xkcb=SoDH67M3vh1aoqxM3p0AbzkdCdPP&fccid=751bdfa327f8a641&vjs=3
"Cloud Engineer (AWS, Java OR Python, PostgresSQL)",Fidelity TalentSource,"Hybrid work in Jersey City, NJ 07310",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=4006b522c303daa7&bb=LIv8tCbwspBImguc1_1ZYrw-FKo7qv59QRPtYfiK6LBYnhYFS9qMmkqO_kareRRs4Ep_m967ipBSQJ4ciYIU5odZiLv6By4ubOaJimPJhTPoNSvP2NzWaLe35_2pvwJr1_KJ8YuZfpza3YCf914mEQ%3D%3D&xkcb=SoBJ67M3vh1aoqxM3p0HbzkdCdPP&fccid=7df8513443c7134a&vjs=3
Senior Human-Computer Interaction Researcher,Toyota Research Institute,"Los Altos, CA 94022",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=30ba0a817c63ec08&bb=LIv8tCbwspBImguc1_1ZYkNtEL34oz-TNX5Vm8hkvPeUJ54tdU30AvCt1DrBRnHWnHnXgRVr6UD9fzvA8vseVfJ-Dskk_7QR4uzBJ1kQcEBJOEvgCka3SvYpe2TV5n9wBL0YS-xk8FM%3D&xkcb=SoD967M3vh1aoqxM3p0GbzkdCdPP&fccid=e490ccf806951166&vjs=3
Staff Software Engineer,Spring Health,"San Francisco, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9ef0b7f9c1cd3bd1&bb=LIv8tCbwspBImguc1_1ZYkZN3869u0fHT9SF1bElwaFRDZhNZ7Y3LyS5tsOMZ_b7A7L8HaNrIcZhvUKu7NBfncacFSOOrbSnhg-iIj1F10W75rqp92goNJqbuJow7MKfkqjqVJ_hX2g%3D&xkcb=SoBg67M3vh1aoqxM3p0FbzkdCdPP&fccid=675ee465d3812bad&vjs=3
"MTS, Robotics Engineer (AI2402)",SiMa Technologies,"San Jose, CA 95110 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=94b17044675738a0&bb=LIv8tCbwspBImguc1_1ZYuFsLsHfy-d9Hza2hMBT-hUwS5PYla9s3ZdFV_V5v1stbalFrPgg0t8aKsbjjX--21wa5Xqvcevkes0SRWu1KGha4EkpU2M-xJ0D0YCWoXwmT-wUp_y6vYE%3D&xkcb=SoDU67M3vh1aoqxM3p0EbzkdCdPP&fccid=04a2fd0419413677&vjs=3
"ASIC Engineer, Design Verification",Meta,"Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ce3c810d0b890d5a&bb=-yERxWEEetn15uXHJq9z1Xh90llpCk9kE3KMkgMum23QD91YnNlr1e6DiB1S5KWnJJqwZFXSt6cxJQfaDA5JZNDBd1ArNVDGBJ8rerPegjwrrP9ZkoP2NxfjnDRKP_kQ&xkcb=SoBz67M3vh1Zq4wB2h0LbzkdCdPP&fccid=ba07516c418dda52&vjs=3
Engineering,Affirm,Remote,Remote,Full-time,https://www.indeed.com/rc/clk?jk=7a5362da7908c033&bb=-yERxWEEetn15uXHJq9z1bEozAE-abk8SKKakBMERSTKR6laalJi4EX6BtEnjCoNcAFeleLNgWwU7NYVh4HYOWmF52go5BEyaf-tSCEwcn-LxNqCKHcWZQU2Xj6g1fa5CRfzQkj9SbU%3D&xkcb=SoDH67M3vh1Zq4wB2h0KbzkdCdPP&fccid=5cf4e54c5ef78aa7&vjs=3
"Senior Software Engineer, Simulation",Nuro,"Mountain View, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=df434bb57d868c56&bb=-yERxWEEetn15uXHJq9z1azRPGAmUoubiOCXDUDJ6Xpmbxxk_GKsRnDE4vS8m96ead0wTEknuoTG9ibokc1GWTJzV-6lUupeO9aQ3oeByRYDJNj1G78BktOZHB2X3sPpY5LfBz83JLQ%3D&xkcb=SoBa67M3vh1Zq4wB2h0JbzkdCdPP&fccid=54ce3d70172499ca&vjs=3
Senior ASIC Verification Engineer - HSIO,NVIDIA,"Hybrid work in Westford, MA 01886",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=f5b2cbccaae685d6&bb=-yERxWEEetn15uXHJq9z1YDHTPTnKeU4hBYgG8C-ou92Pc_-MkjhVcDTjkTEPE1pgyz7YIb5rXRTkOuY8BM_QgUthpi2dxxd6SNp6DXm5mlXAEFwq77ch75VuPH1o2txssvJ_Kefm2M%3D&xkcb=SoDu67M3vh1Zq4wB2h0IbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3
Senior ASIC Verification Engineer,NVIDIA,"Durham, NC 27701",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=199b763b627052cd&bb=-yERxWEEetn15uXHJq9z1TA1S6kmlHDIwEV4Vcme9vzexwHW6dQC9NcyElsMQg5gIhcvpDVseifsN_BG64J5l89WxZAtgAPSi36d45jNClewr5P_NU0TQjR2ellsC-Fih-k2gthtbwE%3D&xkcb=SoBg67M3vh1Zq4wB2h0PbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3
Full Stack Engineer -Software Infrastructure,"Advanced Micro Devices, Inc","Hybrid work in Austin, TX 78735",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=5fe6e91ec6d9567b&bb=-yERxWEEetn15uXHJq9z1aRGdioiekZZ805RI6Oswe7w5M47dxfFE1oE5_nzTR0_CSfpNLzZxWDvZzzkcarz5W6uNMVdK3jEbLTdPCEfmzvUk9Rj1Uy7ay7clJEgpQ40_frnJyJpOqQ%3D&xkcb=SoDU67M3vh1Zq4wB2h0ObzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
Control Systems Engineer,Copeland,"Sidney, OH 45365",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=dbe156c649f1dda9&bb=-yERxWEEetn15uXHJq9z1dBHPUSStR1P4hMjPOxNE5msmO4qeT__ONvgXwX1tXAwo5eiHU5AIlYQasRrN5L6uaLcHTeB36SwBu9Q9aCjxhBniQK8Y6_GRO0chNV0UX7eN07KvizvUeo%3D&xkcb=SoBJ67M3vh1Zq4wB2h0NbzkdCdPP&fccid=7bc93374422a4dce&vjs=3
Software Development Engineer,Zoom,"Hybrid work in San Jose, CA 95113",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=26546e6296df73bd&bb=-yERxWEEetn15uXHJq9z1ftCQKuE1d2VulNoPsRBD3UPxirrBupM0bddL-3-yoNEqKjhQljE4LD0jUiDEgOQkq17GyVAVR6fa8jXM6hLa_4wXycVPtL6EvJAAQGSIhjjSbCbVu0vvMA%3D&xkcb=SoD967M3vh1Zq4wB2h0MbzkdCdPP&fccid=e32d933c26e873c8&vjs=3
"Senior SWE, Perception Evaluation",Waymo,"Hybrid work in Mountain View, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9b31cfa428adafeb&bb=-yERxWEEetn15uXHJq9z1fT9ULm6t1MGHDjtFCo4SerYF9geTbDRdZsmTvN7x4IBbiW_li4Zj5rM27kHpQNkCQGdmuFuGQte6MKSUEP-p289QUIErBfnTy8n558hHpc3LiS0l_n7eqA%3D&xkcb=SoAU67M3vh1Zq4wB2h0DbzkdCdPP&fccid=73ceef0a2153d2b8&vjs=3
"Machine Learning Engineer - LLM, AI & Robotics",XPeng,"Santa Clara, CA 95054",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c2274cc50c548d7a&bb=-yERxWEEetn15uXHJq9z1Ri6A_cWDJES4Jj9sJGC707L_wFa4Bkbyn35QdeW3I4Mxif9_8-7ru3tBXfh--937pGHs3WtHe25iEx2yqto-XsQ_Ve_FQtdDbhzt65h4sqnx0r658aSdGs%3D&xkcb=SoCg67M3vh1Zq4wB2h0CbzkdCdPP&fccid=2990eaf6d8ffd47c&vjs=3
Research Scientist in ML Systems,ByteDance,"San Jose, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=209343d5d5a9cfe3&bb=-yERxWEEetn15uXHJq9z1WuzDmBI9g94TGbfghmRuLA5LYEBv0CvC7LDDrnE8hHSFu_DgBDg7HjsWMzCmyRneSUkBPE18RQmjQwO134ANpYPTqGnCgeQZBX9bl5wb8jVWjuYtnNRcbY%3D&xkcb=SoA967M3vh1Zq4wB2h0BbzkdCdPP&fccid=74fbc768a4e5bece&vjs=3
"Software Engineer III, DevEx",Box,"Hybrid work in Warsaw, IN 46580",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=5f63d50771b9c899&bb=-yERxWEEetn15uXHJq9z1cYuAh3Hq6OjLsOSi1KScZPQQ3Xabw0FFEDSbQlWX4QDA6jpgzg8VwP-OBGL8R-aIfb42cpEigtC7EtokHx5CUUGv2LLa_E0yx3Suv03kItmod-k6UD8EZo%3D&xkcb=SoCJ67M3vh1Zq4wB2h0AbzkdCdPP&fccid=3b768bad00fab6a6&vjs=3
"Machine Learning Engineer, App Ads and Gaming",TikTok,"San Jose, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ae29906bc9c7a5f5&bb=-yERxWEEetn15uXHJq9z1YDHTPTnKeU4MWEfG4Ou0pBUKo8s6Gtmg5S_UU9rxaZ9Cihi8po9CJwk14ZBm4k2KhoQPB74ltUDLzleCVFVFZUyG19KOJKt7t4-8E0SXrGyXdQzXYCyhZg%3D&xkcb=SoAH67M3vh1Zq4wB2h0HbzkdCdPP&fccid=caed318a9335aac0&vjs=3
